2018-04-10 10:34:05,826 INFO [test_manufacturer.py:20]  start test manufacturer
2018-04-10 13:55:03,310 INFO [parse_xml.py:47]  获取参数：['<SqlQuery><IsPageResult>1</IsPageResult><PageInfo><PageSize>20</PageSize><CurrentPage>3</CurrentPage><RowCount>0</RowCount><PageCount>0</PageCount><OrderBy /></PageInfo><QueryTable><TableName>BMP_MANUFACTURERS</TableName><AliasName /></QueryTable><OrderString /><Conditions /></SqlQuery>']
2018-04-10 13:55:03,333 INFO [parse_xml.py:22]  解析参数文件: F:\study\interface\data\result.xml
2018-04-10 13:55:03,333 INFO [test_manufacturer.py:61]  测试第 3 页
2018-04-10 13:55:03,333 INFO [test_manufacturer.py:62]  id_xml_list: [183, 245, 246, 247, 250, 251, 252, 253, 254]
2018-04-10 13:55:03,333 INFO [test_manufacturer.py:63]  id_database_list: [183, 245, 246, 247, 250, 251, 252, 253, 254]
2018-04-10 13:55:03,333 INFO [test_manufacturer.py:67]  mysql result is 49
2018-04-10 13:55:03,334 INFO [parse_xml.py:60]  parse xml get total:49
2018-04-10 14:11:34,401 INFO [test_manufacturer.py:21]  start test manufacturer
2018-04-10 14:12:50,229 INFO [test_manufacturer.py:21]  start test manufacturer
2018-04-10 14:13:20,634 INFO [test_manufacturer.py:21]  start test manufacturer
2018-04-10 14:14:41,009 INFO [test_manufacturer.py:21]  start test manufacturer
2018-04-10 14:18:28,139 INFO [test_manufacturer.py:21]  start test manufacturer
2018-04-10 14:18:28,243 INFO [dataConnect.py:76]  select count(1) from bmp_manufacturers where 1=1
2018-04-10 14:18:28,245 INFO [dataConnect.py:76]  select MAN_ID from bmp_manufacturers where 1=1 limit 0,20
2018-04-10 14:18:28,251 INFO [parse_xml.py:22]  解析参数文件: F:\study\interface\data\bmpObjQuery.xml
2018-04-10 14:18:28,253 INFO [parse_xml.py:104]  匹配正则: <Manufacturer>(.*?)</Manufacturer>
2018-04-10 14:18:28,253 INFO [parse_xml.py:47]  获取参数：['<SqlQuery><IsPageResult>1</IsPageResult><PageInfo><PageSize>20</PageSize><CurrentPage>1</CurrentPage><RowCount>0</RowCount><PageCount>0</PageCount><OrderBy /></PageInfo><QueryTable><TableName>BMP_MANUFACTURERS</TableName><AliasName /></QueryTable><OrderString /><Conditions /></SqlQuery>']
2018-04-10 14:18:28,267 INFO [parse_xml.py:22]  解析参数文件: F:\study\interface\data\result.xml
2018-04-10 14:18:28,267 INFO [test_manufacturer.py:59]  测试第 1 页
2018-04-10 14:18:28,268 INFO [test_manufacturer.py:60]  id_xml_list: [5, 6, 7, 20, 21, 22, 23, 24, 26, 27, 28, 29, 31, 32, 33, 34, 35, 36, 37, 38]
2018-04-10 14:18:28,268 INFO [test_manufacturer.py:61]  id_database_list: [5, 6, 7, 20, 21, 22, 23, 24, 26, 27, 28, 29, 31, 32, 33, 34, 35, 36, 37, 38]
2018-04-10 14:18:28,268 INFO [dataConnect.py:76]  select MAN_ID from bmp_manufacturers where 1=1 limit 20,20
2018-04-10 14:18:28,269 INFO [parse_xml.py:22]  解析参数文件: F:\study\interface\data\bmpObjQuery.xml
2018-04-10 14:18:28,272 INFO [parse_xml.py:104]  匹配正则: <Manufacturer>(.*?)</Manufacturer>
2018-04-10 14:18:28,272 INFO [parse_xml.py:47]  获取参数：['<SqlQuery><IsPageResult>1</IsPageResult><PageInfo><PageSize>20</PageSize><CurrentPage>2</CurrentPage><RowCount>0</RowCount><PageCount>0</PageCount><OrderBy /></PageInfo><QueryTable><TableName>BMP_MANUFACTURERS</TableName><AliasName /></QueryTable><OrderString /><Conditions /></SqlQuery>']
2018-04-10 14:18:28,285 INFO [parse_xml.py:22]  解析参数文件: F:\study\interface\data\result.xml
2018-04-10 14:18:28,285 INFO [test_manufacturer.py:59]  测试第 2 页
2018-04-10 14:18:28,285 INFO [test_manufacturer.py:60]  id_xml_list: [39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 173, 175, 176, 177, 178, 179, 180, 181, 182]
2018-04-10 14:18:28,285 INFO [test_manufacturer.py:61]  id_database_list: [39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 173, 175, 176, 177, 178, 179, 180, 181, 182]
2018-04-10 14:18:28,286 INFO [dataConnect.py:76]  select MAN_ID from bmp_manufacturers where 1=1 limit 40,20
2018-04-10 14:18:28,287 INFO [parse_xml.py:22]  解析参数文件: F:\study\interface\data\bmpObjQuery.xml
2018-04-10 14:18:28,289 INFO [parse_xml.py:104]  匹配正则: <Manufacturer>(.*?)</Manufacturer>
2018-04-10 14:18:28,290 INFO [parse_xml.py:47]  获取参数：['<SqlQuery><IsPageResult>1</IsPageResult><PageInfo><PageSize>20</PageSize><CurrentPage>3</CurrentPage><RowCount>0</RowCount><PageCount>0</PageCount><OrderBy /></PageInfo><QueryTable><TableName>BMP_MANUFACTURERS</TableName><AliasName /></QueryTable><OrderString /><Conditions /></SqlQuery>']
2018-04-10 14:18:28,302 INFO [parse_xml.py:22]  解析参数文件: F:\study\interface\data\result.xml
2018-04-10 14:18:28,302 INFO [test_manufacturer.py:59]  测试第 3 页
2018-04-10 14:18:28,303 INFO [test_manufacturer.py:60]  id_xml_list: [183, 245, 246, 247, 250, 251, 252, 253, 254]
2018-04-10 14:18:28,303 INFO [test_manufacturer.py:61]  id_database_list: [183, 245, 246, 247, 250, 251, 252, 253, 254]
2018-04-10 14:18:28,303 INFO [test_manufacturer.py:65]  mysql result is 49
2018-04-10 14:18:28,303 INFO [parse_xml.py:60]  parse xml get total:49
2018-04-10 14:25:06,212 INFO [test_manufacturer.py:21]  start test manufacturer
2018-04-10 14:25:06,315 ERROR [dataConnect.py:78]  fields input error, please input list fields.
2018-04-10 14:26:10,517 INFO [test_manufacturer.py:21]  start test manufacturer
2018-04-10 14:26:10,652 INFO [dataConnect.py:75]  select count(1) from bmp_manufacturers where 1=1
2018-04-10 14:26:10,653 INFO [dataConnect.py:75]  select MAN_ID from bmp_manufacturers where 1=1 limit 0,20
2018-04-10 14:26:10,655 INFO [parse_xml.py:22]  解析参数文件: F:\study\interface\data\bmpObjQuery.xml
2018-04-10 14:26:10,657 INFO [parse_xml.py:104]  匹配正则: <Manufacturer>(.*?)</Manufacturer>
2018-04-10 14:26:10,658 INFO [parse_xml.py:47]  获取参数：['<SqlQuery><IsPageResult>1</IsPageResult><PageInfo><PageSize>20</PageSize><CurrentPage>1</CurrentPage><RowCount>0</RowCount><PageCount>0</PageCount><OrderBy /></PageInfo><QueryTable><TableName>BMP_MANUFACTURERS</TableName><AliasName /></QueryTable><OrderString /><Conditions /></SqlQuery>']
2018-04-10 14:26:10,673 INFO [parse_xml.py:22]  解析参数文件: F:\study\interface\data\result.xml
2018-04-10 14:26:10,674 INFO [test_manufacturer.py:59]  测试第 1 页
2018-04-10 14:26:10,674 INFO [test_manufacturer.py:60]  id_xml_list: [5, 6, 7, 20, 21, 22, 23, 24, 26, 27, 28, 29, 31, 32, 33, 34, 35, 36, 37, 38]
2018-04-10 14:26:10,674 INFO [test_manufacturer.py:61]  id_database_list: [5, 6, 7, 20, 21, 22, 23, 24, 26, 27, 28, 29, 31, 32, 33, 34, 35, 36, 37, 38]
2018-04-10 14:26:10,674 INFO [dataConnect.py:75]  select MAN_ID from bmp_manufacturers where 1=1 limit 20,20
2018-04-10 14:26:10,676 INFO [parse_xml.py:22]  解析参数文件: F:\study\interface\data\bmpObjQuery.xml
2018-04-10 14:26:10,678 INFO [parse_xml.py:104]  匹配正则: <Manufacturer>(.*?)</Manufacturer>
2018-04-10 14:26:10,679 INFO [parse_xml.py:47]  获取参数：['<SqlQuery><IsPageResult>1</IsPageResult><PageInfo><PageSize>20</PageSize><CurrentPage>2</CurrentPage><RowCount>0</RowCount><PageCount>0</PageCount><OrderBy /></PageInfo><QueryTable><TableName>BMP_MANUFACTURERS</TableName><AliasName /></QueryTable><OrderString /><Conditions /></SqlQuery>']
2018-04-10 14:26:10,701 INFO [parse_xml.py:22]  解析参数文件: F:\study\interface\data\result.xml
2018-04-10 14:26:10,701 INFO [test_manufacturer.py:59]  测试第 2 页
2018-04-10 14:26:10,702 INFO [test_manufacturer.py:60]  id_xml_list: [39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 173, 175, 176, 177, 178, 179, 180, 181, 182]
2018-04-10 14:26:10,702 INFO [test_manufacturer.py:61]  id_database_list: [39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 173, 175, 176, 177, 178, 179, 180, 181, 182]
2018-04-10 14:26:10,702 INFO [dataConnect.py:75]  select MAN_ID from bmp_manufacturers where 1=1 limit 40,20
2018-04-10 14:26:10,704 INFO [parse_xml.py:22]  解析参数文件: F:\study\interface\data\bmpObjQuery.xml
2018-04-10 14:26:10,706 INFO [parse_xml.py:104]  匹配正则: <Manufacturer>(.*?)</Manufacturer>
2018-04-10 14:26:10,707 INFO [parse_xml.py:47]  获取参数：['<SqlQuery><IsPageResult>1</IsPageResult><PageInfo><PageSize>20</PageSize><CurrentPage>3</CurrentPage><RowCount>0</RowCount><PageCount>0</PageCount><OrderBy /></PageInfo><QueryTable><TableName>BMP_MANUFACTURERS</TableName><AliasName /></QueryTable><OrderString /><Conditions /></SqlQuery>']
2018-04-10 14:26:10,720 INFO [parse_xml.py:22]  解析参数文件: F:\study\interface\data\result.xml
2018-04-10 14:26:10,721 INFO [test_manufacturer.py:59]  测试第 3 页
2018-04-10 14:26:10,721 INFO [test_manufacturer.py:60]  id_xml_list: [183, 245, 246, 247, 250, 251, 252, 253, 254]
2018-04-10 14:26:10,721 INFO [test_manufacturer.py:61]  id_database_list: [183, 245, 246, 247, 250, 251, 252, 253, 254]
2018-04-10 14:26:10,721 INFO [test_manufacturer.py:65]  mysql result is 49
2018-04-10 14:26:10,721 INFO [parse_xml.py:60]  parse xml get total:49
2018-04-10 14:28:04,034 INFO [test_manufacturer.py:21]  start test manufacturer
2018-04-10 14:28:04,153 INFO [dataConnect.py:75]  select count(1) from bmp_manufacturers where 1=1
2018-04-10 14:28:04,155 INFO [dataConnect.py:75]  select MAN_ID from bmp_manufacturers where 1=1 limit 0,20
2018-04-10 14:28:04,157 INFO [parse_xml.py:22]  解析参数文件: F:\study\interface\data\bmpObjQuery.xml
2018-04-10 14:28:04,159 INFO [parse_xml.py:104]  匹配正则: <Manufacturer>(.*?)</Manufacturer>
2018-04-10 14:28:04,160 INFO [parse_xml.py:47]  获取参数：['<SqlQuery><IsPageResult>1</IsPageResult><PageInfo><PageSize>20</PageSize><CurrentPage>1</CurrentPage><RowCount>0</RowCount><PageCount>0</PageCount><OrderBy /></PageInfo><QueryTable><TableName>BMP_MANUFACTURERS</TableName><AliasName /></QueryTable><OrderString /><Conditions /></SqlQuery>']
2018-04-10 14:28:04,174 INFO [parse_xml.py:22]  解析参数文件: F:\study\interface\data\result.xml
2018-04-10 14:28:04,175 INFO [test_manufacturer.py:58]  测试第 1 页
2018-04-10 14:28:04,175 INFO [test_manufacturer.py:59]  id_xml_list: [5, 6, 7, 20, 21, 22, 23, 24, 26, 27, 28, 29, 31, 32, 33, 34, 35, 36, 37, 38]
2018-04-10 14:28:04,175 INFO [test_manufacturer.py:60]  id_database_list: [5, 6, 7, 20, 21, 22, 23, 24, 26, 27, 28, 29, 31, 32, 33, 34, 35, 36, 37, 38]
2018-04-10 14:28:04,175 INFO [dataConnect.py:75]  select MAN_ID from bmp_manufacturers where 1=1 limit 20,20
2018-04-10 14:28:04,177 INFO [parse_xml.py:22]  解析参数文件: F:\study\interface\data\bmpObjQuery.xml
2018-04-10 14:28:04,179 INFO [parse_xml.py:104]  匹配正则: <Manufacturer>(.*?)</Manufacturer>
2018-04-10 14:28:04,180 INFO [parse_xml.py:47]  获取参数：['<SqlQuery><IsPageResult>1</IsPageResult><PageInfo><PageSize>20</PageSize><CurrentPage>2</CurrentPage><RowCount>0</RowCount><PageCount>0</PageCount><OrderBy /></PageInfo><QueryTable><TableName>BMP_MANUFACTURERS</TableName><AliasName /></QueryTable><OrderString /><Conditions /></SqlQuery>']
2018-04-10 14:28:04,191 INFO [parse_xml.py:22]  解析参数文件: F:\study\interface\data\result.xml
2018-04-10 14:28:04,191 INFO [test_manufacturer.py:58]  测试第 2 页
2018-04-10 14:28:04,191 INFO [test_manufacturer.py:59]  id_xml_list: [39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 173, 175, 176, 177, 178, 179, 180, 181, 182]
2018-04-10 14:28:04,191 INFO [test_manufacturer.py:60]  id_database_list: [39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 173, 175, 176, 177, 178, 179, 180, 181, 182]
2018-04-10 14:28:04,192 INFO [dataConnect.py:75]  select MAN_ID from bmp_manufacturers where 1=1 limit 40,20
2018-04-10 14:28:04,193 INFO [parse_xml.py:22]  解析参数文件: F:\study\interface\data\bmpObjQuery.xml
2018-04-10 14:28:04,195 INFO [parse_xml.py:104]  匹配正则: <Manufacturer>(.*?)</Manufacturer>
2018-04-10 14:28:04,195 INFO [parse_xml.py:47]  获取参数：['<SqlQuery><IsPageResult>1</IsPageResult><PageInfo><PageSize>20</PageSize><CurrentPage>3</CurrentPage><RowCount>0</RowCount><PageCount>0</PageCount><OrderBy /></PageInfo><QueryTable><TableName>BMP_MANUFACTURERS</TableName><AliasName /></QueryTable><OrderString /><Conditions /></SqlQuery>']
2018-04-10 14:28:04,218 INFO [parse_xml.py:22]  解析参数文件: F:\study\interface\data\result.xml
2018-04-10 14:28:04,218 INFO [test_manufacturer.py:58]  测试第 3 页
2018-04-10 14:28:04,219 INFO [test_manufacturer.py:59]  id_xml_list: [183, 245, 246, 247, 250, 251, 252, 253, 254]
2018-04-10 14:28:04,219 INFO [test_manufacturer.py:60]  id_database_list: [183, 245, 246, 247, 250, 251, 252, 253, 254]
2018-04-10 14:28:04,219 INFO [test_manufacturer.py:64]  mysql result is 49
2018-04-10 14:28:04,219 INFO [parse_xml.py:60]  parse xml get total:49
2018-04-10 14:59:01,645 INFO [test_manufacturer.py:21]  start test manufacturer
2018-04-10 14:59:01,796 INFO [dataConnect.py:75]  select count(1) from bmp_manufacturers where MAN_NAME=戴尔 and1=1
2018-04-10 14:59:01,798 ERROR [dataConnect.py:29]  MySQL execute failed! Error:(1064, "You have an error in your SQL syntax; check the manual that corresponds to your MySQL server version for the right syntax to use near 'and1=1' at line 1")
2018-04-10 15:00:19,798 INFO [test_manufacturer.py:21]  start test manufacturer
2018-04-10 15:00:19,890 INFO [dataConnect.py:75]  select count(1) from bmp_manufacturers where MAN_NAME='戴尔' and1=1
2018-04-10 15:00:19,892 ERROR [dataConnect.py:29]  MySQL execute failed! Error:(1064, "You have an error in your SQL syntax; check the manual that corresponds to your MySQL server version for the right syntax to use near 'and1=1' at line 1")
2018-04-10 15:01:00,488 INFO [test_manufacturer.py:21]  start test manufacturer
2018-04-10 15:01:00,825 INFO [dataConnect.py:75]  select count(1) from bmp_manufacturers where MAN_NAME='戴尔' and 1=1
2018-04-10 15:01:00,952 INFO [dataConnect.py:75]  select MAN_ID from bmp_manufacturers where 1=1 limit 0,20
2018-04-10 15:01:00,954 INFO [parse_xml.py:22]  解析参数文件: F:\study\interface\data\bmpObjQuery.xml
2018-04-10 15:02:04,228 INFO [test_manufacturer.py:21]  start test manufacturer
2018-04-10 15:02:04,312 INFO [dataConnect.py:75]  select count(1) from bmp_manufacturers where 1=1
2018-04-10 15:02:04,314 INFO [dataConnect.py:75]  select MAN_ID from bmp_manufacturers where 1=1 limit 0,20
2018-04-10 15:02:04,316 INFO [parse_xml.py:22]  解析参数文件: F:\study\interface\data\bmpObjQuery.xml
2018-04-10 15:02:46,210 INFO [test_manufacturer.py:21]  start test manufacturer
2018-04-10 15:02:46,359 INFO [dataConnect.py:75]  select count(1) from bmp_manufacturers where MAN_NAME='戴尔' and 1=1
2018-04-10 15:02:46,360 INFO [dataConnect.py:75]  select MAN_ID from bmp_manufacturers where 1=1 limit 0,20
2018-04-10 15:02:46,362 INFO [parse_xml.py:22]  解析参数文件: F:\study\interface\data\bmpObjQuery.xml
2018-04-10 15:03:18,228 INFO [test_manufacturer.py:21]  start test manufacturer
2018-04-10 15:03:18,320 INFO [dataConnect.py:75]  select count(1) from bmp_manufacturers where MAN_NAME='戴尔' and 1=1
2018-04-10 15:03:18,322 INFO [dataConnect.py:75]  select MAN_ID from bmp_manufacturers where 1=1 limit 0,20
2018-04-10 15:03:18,324 INFO [parse_xml.py:22]  解析参数文件: F:\study\interface\data\bmpObjQuery.xml
2018-04-10 15:05:03,106 INFO [test_manufacturer.py:21]  start test manufacturer
2018-04-10 15:05:03,310 INFO [dataConnect.py:75]  select count(1) from bmp_manufacturers where MAN_NAME='戴尔' and 1=1
2018-04-10 15:05:03,312 INFO [dataConnect.py:75]  select MAN_ID from bmp_manufacturers where 1=1 limit 0,20
2018-04-10 15:05:03,314 INFO [parse_xml.py:22]  解析参数文件: F:\study\interface\data\bmpObjQuery.xml
2018-04-10 15:07:22,046 INFO [test_manufacturer.py:21]  start test manufacturer
2018-04-10 15:07:22,193 INFO [dataConnect.py:75]  select count(1) from bmp_manufacturers where MAN_NAME='戴尔' and 1=1
2018-04-10 15:07:22,195 INFO [dataConnect.py:75]  select MAN_ID from bmp_manufacturers where 1=1 limit 0,20
2018-04-10 15:07:22,197 INFO [parse_xml.py:22]  解析参数文件: F:\study\interface\data\bmpObjQuery.xml
2018-04-10 15:07:41,900 INFO [test_manufacturer.py:21]  start test manufacturer
2018-04-10 15:07:41,987 INFO [dataConnect.py:75]  select count(1) from bmp_manufacturers where MAN_NAME='戴尔' and 1=1
2018-04-10 15:07:41,994 INFO [dataConnect.py:75]  select MAN_ID from bmp_manufacturers where 1=1 limit 0,20
2018-04-10 15:07:41,996 INFO [parse_xml.py:22]  解析参数文件: F:\study\interface\data\bmpObjQuery.xml
2018-04-10 15:14:00,179 INFO [test_manufacturer.py:21]  start test manufacturer
2018-04-10 15:14:00,333 INFO [dataConnect.py:75]  select count(1) from bmp_manufacturers where MAN_NAME='戴尔' and 1=1
2018-04-10 15:14:00,335 INFO [dataConnect.py:75]  select MAN_ID from bmp_manufacturers where 1=1 limit 0,20
2018-04-10 15:14:00,338 INFO [parse_xml.py:22]  解析参数文件: F:\study\interface\data\bmpObjQuery.xml
2018-04-10 15:14:00,341 INFO [parse_xml.py:104]  匹配正则: <Manuquery>(.*?)</Manuquery>
2018-04-10 15:14:00,342 INFO [parse_xml.py:47]  获取参数：['<SqlQuery><IsPageResult>1</IsPageResult><PageInfo><PageSize>20</PageSize><CurrentPage>1</CurrentPage><RowCount>1</RowCount><PageCount>1</PageCount><OrderBy /></PageInfo><QueryTable><TableName>BMP_MANUFACTURERS</TableName><AliasName /></QueryTable><OrderString /><Conditions><SC><SLT>0</SLT><PN>MAN_NAME</PN><PV>test</PV><SRT>17</SRT><SPT>0</SPT></SC></Conditions></SqlQuery>']
2018-04-10 15:14:00,375 INFO [parse_xml.py:22]  解析参数文件: F:\study\interface\data\result.xml
2018-04-10 15:14:00,376 INFO [test_manufacturer.py:93]  测试第 1 页
2018-04-10 15:14:00,376 INFO [test_manufacturer.py:94]  id_xml_list: [255]
2018-04-10 15:14:00,376 INFO [test_manufacturer.py:95]  id_database_list: [5, 6, 7, 20, 21, 22, 23, 24, 26, 27, 28, 29, 31, 32, 33, 34, 35, 36, 37, 38]
2018-04-10 15:14:44,316 INFO [test_manufacturer.py:21]  start test manufacturer
2018-04-10 15:14:44,484 INFO [dataConnect.py:75]  select count(1) from bmp_manufacturers where MAN_NAME='戴尔' and 1=1
2018-04-10 15:14:44,486 INFO [dataConnect.py:75]  select MAN_ID from bmp_manufacturers where MAN_NAME='戴尔' and 1=1 limit 0,20
2018-04-10 15:14:44,487 INFO [parse_xml.py:22]  解析参数文件: F:\study\interface\data\bmpObjQuery.xml
2018-04-10 15:14:44,490 INFO [parse_xml.py:104]  匹配正则: <Manuquery>(.*?)</Manuquery>
2018-04-10 15:14:44,491 INFO [parse_xml.py:47]  获取参数：['<SqlQuery><IsPageResult>1</IsPageResult><PageInfo><PageSize>20</PageSize><CurrentPage>1</CurrentPage><RowCount>1</RowCount><PageCount>1</PageCount><OrderBy /></PageInfo><QueryTable><TableName>BMP_MANUFACTURERS</TableName><AliasName /></QueryTable><OrderString /><Conditions><SC><SLT>0</SLT><PN>MAN_NAME</PN><PV>test</PV><SRT>17</SRT><SPT>0</SPT></SC></Conditions></SqlQuery>']
2018-04-10 15:14:44,508 INFO [parse_xml.py:22]  解析参数文件: F:\study\interface\data\result.xml
2018-04-10 15:14:44,508 INFO [test_manufacturer.py:93]  测试第 1 页
2018-04-10 15:14:44,509 INFO [test_manufacturer.py:94]  id_xml_list: [255]
2018-04-10 15:14:44,509 INFO [test_manufacturer.py:95]  id_database_list: [7]
2018-04-10 15:15:29,763 INFO [test_manufacturer.py:21]  start test manufacturer
2018-04-10 15:15:29,895 INFO [dataConnect.py:75]  select count(1) from bmp_manufacturers where MAN_NAME='test' and 1=1
2018-04-10 15:15:29,897 INFO [dataConnect.py:75]  select MAN_ID from bmp_manufacturers where MAN_NAME='test' and 1=1 limit 0,20
2018-04-10 15:15:29,899 INFO [parse_xml.py:22]  解析参数文件: F:\study\interface\data\bmpObjQuery.xml
2018-04-10 15:15:29,903 INFO [parse_xml.py:104]  匹配正则: <Manuquery>(.*?)</Manuquery>
2018-04-10 15:15:29,904 INFO [parse_xml.py:47]  获取参数：['<SqlQuery><IsPageResult>1</IsPageResult><PageInfo><PageSize>20</PageSize><CurrentPage>1</CurrentPage><RowCount>1</RowCount><PageCount>1</PageCount><OrderBy /></PageInfo><QueryTable><TableName>BMP_MANUFACTURERS</TableName><AliasName /></QueryTable><OrderString /><Conditions><SC><SLT>0</SLT><PN>MAN_NAME</PN><PV>test</PV><SRT>17</SRT><SPT>0</SPT></SC></Conditions></SqlQuery>']
2018-04-10 15:15:29,928 INFO [parse_xml.py:22]  解析参数文件: F:\study\interface\data\result.xml
2018-04-10 15:15:29,929 INFO [test_manufacturer.py:93]  测试第 1 页
2018-04-10 15:15:29,929 INFO [test_manufacturer.py:94]  id_xml_list: [255]
2018-04-10 15:15:29,929 INFO [test_manufacturer.py:95]  id_database_list: [255]
2018-04-10 15:15:52,741 INFO [test_manufacturer.py:21]  start test manufacturer
2018-04-10 15:15:52,908 INFO [dataConnect.py:75]  select count(1) from bmp_manufacturers where MAN_NAME='test' and 1=1
2018-04-10 15:15:52,921 INFO [dataConnect.py:75]  select MAN_ID from bmp_manufacturers where MAN_NAME='test' and 1=1 limit 0,20
2018-04-10 15:15:52,922 INFO [parse_xml.py:22]  解析参数文件: F:\study\interface\data\bmpObjQuery.xml
2018-04-10 15:15:52,926 INFO [parse_xml.py:104]  匹配正则: <Manuquery>(.*?)</Manuquery>
2018-04-10 15:15:52,926 INFO [parse_xml.py:47]  获取参数：['<SqlQuery><IsPageResult>1</IsPageResult><PageInfo><PageSize>20</PageSize><CurrentPage>1</CurrentPage><RowCount>1</RowCount><PageCount>1</PageCount><OrderBy /></PageInfo><QueryTable><TableName>BMP_MANUFACTURERS</TableName><AliasName /></QueryTable><OrderString /><Conditions><SC><SLT>0</SLT><PN>MAN_NAME</PN><PV>test</PV><SRT>17</SRT><SPT>0</SPT></SC></Conditions></SqlQuery>']
2018-04-10 15:15:52,943 INFO [parse_xml.py:22]  解析参数文件: F:\study\interface\data\result.xml
2018-04-10 15:15:52,943 INFO [test_manufacturer.py:93]  测试第 1 页
2018-04-10 15:15:52,943 INFO [test_manufacturer.py:94]  id_xml_list: [255]
2018-04-10 15:15:52,944 INFO [test_manufacturer.py:95]  id_database_list: [255]
2018-04-10 15:15:52,944 INFO [test_manufacturer.py:98]  mysql result is 1
2018-04-10 15:15:52,944 INFO [parse_xml.py:60]  parse xml get total:1
